t1,key1,t2,key2,reduce,time
5000,20,50000,6,35,38105
5000,20,50000,6,36,40093
5000,20,50000,6,37,40166
5000,20,50000,6,38,40121
5000,20,50000,6,39,40106
5000,20,50000,6,40,40119
5000,20,55000,14,1,26108
5000,20,55000,14,2,22106
5000,20,55000,14,3,22112
5000,20,55000,14,4,24104
5000,20,55000,14,5,22121
5000,20,55000,14,6,22107
5000,20,55000,14,7,24099
5000,20,55000,14,8,24109
5000,20,55000,14,9,24093
5000,20,55000,14,10,26097
5000,20,55000,14,11,26104
5000,20,55000,14,12,26162
5000,20,55000,14,13,28111
5000,20,55000,14,14,28113
5000,20,55000,14,15,28100
5000,20,55000,14,16,28108
5000,20,55000,14,17,30108
5000,20,55000,14,18,30103
5000,20,55000,14,19,30103
5000,20,55000,14,20,32110
5000,20,55000,14,21,32121
5000,20,55000,14,22,32116
5000,20,55000,14,23,32110
5000,20,55000,14,24,34102
5000,20,55000,14,25,34112
5000,20,55000,14,26,34119
5000,20,55000,14,27,36110
5000,20,55000,14,28,34107
5000,20,55000,14,29,36110
5000,20,55000,14,30,36102
5000,20,55000,14,31,38120
5000,20,55000,14,32,38109
5000,20,55000,14,33,38167
5000,20,55000,14,34,38117
5000,20,55000,14,35,40106
5000,20,55000,14,36,40113
5000,20,55000,14,37,38105
5000,20,55000,14,38,40124
5000,20,55000,14,39,42096
5000,20,55000,14,40,42113
5000,20,60000,3,1,26107
5000,20,60000,3,2,26103
5000,20,60000,3,3,24103
5000,20,60000,3,4,24123
5000,20,60000,3,5,24112
5000,20,60000,3,6,24109
5000,20,60000,3,7,24114
5000,20,60000,3,8,24103
5000,20,60000,3,9,24099
5000,20,60000,3,10,24113
5000,20,60000,3,11,26191
5000,20,60000,3,12,26106
5000,20,60000,3,13,28107
5000,20,60000,3,14,26105
5000,20,60000,3,15,30098
5000,20,60000,3,16,28107
5000,20,60000,3,17,28105
5000,20,60000,3,18,28108
5000,20,60000,3,19,30104
5000,20,60000,3,20,30112
5000,20,60000,3,21,32115
5000,20,60000,3,22,30118
5000,20,60000,3,23,30103
5000,20,60000,3,24,32105
5000,20,60000,3,25,34112
5000,20,60000,3,26,36116
5000,20,60000,3,27,34109
5000,20,60000,3,28,34125
5000,20,60000,3,29,36106
5000,20,60000,3,30,36111
5000,20,60000,3,31,38118
5000,20,60000,3,32,38107
5000,20,60000,3,33,38116
5000,20,60000,3,34,38107
5000,20,60000,3,35,38104
5000,20,60000,3,36,40116
5000,20,60000,3,37,40106
5000,20,60000,3,38,40110
5000,20,60000,3,39,40102
5000,20,60000,3,40,40107
5000,20,65000,16,1,28104
5000,20,65000,16,2,22110
5000,20,65000,16,3,24104
5000,20,65000,16,4,24112
5000,20,65000,16,5,24117
5000,20,65000,16,6,24106
5000,20,65000,16,7,24119
5000,20,65000,16,8,26111
5000,20,65000,16,9,26109
5000,20,65000,16,10,28168
5000,20,65000,16,11,26120
5000,20,65000,16,12,28109
5000,20,65000,16,13,28110
5000,20,65000,16,14,28109
5000,20,65000,16,15,28119
5000,20,65000,16,16,30103
5000,20,65000,16,17,28115
5000,20,65000,16,18,30115
5000,20,65000,16,19,32115
5000,20,65000,16,20,32682
5000,20,65000,16,21,32108
5000,20,65000,16,22,32107
5000,20,65000,16,23,34116
5000,20,65000,16,24,34106
5000,20,65000,16,25,34118
5000,20,65000,16,26,34117
5000,20,65000,16,27,34903
5000,20,65000,16,28,36105
5000,20,65000,16,29,36113
5000,20,65000,16,30,38107
5000,20,65000,16,31,36106
5000,20,65000,16,32,38111
5000,20,65000,16,33,40105
5000,20,65000,16,34,38165
5000,20,65000,16,35,38116
5000,20,65000,16,36,40119
5000,20,65000,16,37,40108
5000,20,65000,16,38,40107
5000,20,65000,16,39,42108
5000,20,65000,16,40,42107
10000,14,10000,14,1,22164
10000,14,10000,14,2,22100
10000,14,10000,14,3,20105
10000,14,10000,14,4,22106
10000,14,10000,14,5,22503
10000,14,10000,14,6,22170
10000,14,10000,14,7,24108
10000,14,10000,14,8,24107
10000,14,10000,14,9,26116
10000,14,10000,14,10,26540
10000,14,10000,14,11,26103
10000,14,10000,14,12,28110
10000,14,10000,14,13,28103
10000,14,10000,14,14,28101
10000,14,10000,14,15,26100
10000,14,10000,14,16,28098
10000,14,10000,14,17,28105
10000,14,10000,14,18,28114
10000,14,10000,14,19,30116
10000,14,10000,14,20,32108
10000,14,10000,14,21,30097
10000,14,10000,14,22,32099
10000,14,10000,14,23,32109
10000,14,10000,14,24,34176
10000,14,10000,14,25,32112
10000,14,10000,14,26,32108
10000,14,10000,14,27,36167
10000,14,10000,14,28,34108
10000,14,10000,14,29,36103
10000,14,10000,14,30,36111
10000,14,10000,14,31,36105
10000,14,10000,14,32,38107
10000,14,10000,14,33,38117
10000,14,10000,14,34,38124
10000,14,10000,14,35,38112
10000,14,10000,14,36,40110
10000,14,10000,14,37,40176
10000,14,10000,14,38,40166
10000,14,10000,14,39,42114
10000,14,10000,14,40,42110
10000,14,15000,4,1,26108
10000,14,15000,4,2,22114
10000,14,15000,4,3,22109
10000,14,15000,4,4,22116
10000,14,15000,4,5,22107
10000,14,15000,4,6,22106
10000,14,15000,4,7,24099
10000,14,15000,4,8,24107
10000,14,15000,4,9,24116
10000,14,15000,4,10,22107
10000,14,15000,4,11,26098
10000,14,15000,4,12,26108
10000,14,15000,4,13,26111
10000,14,15000,4,14,26106
10000,14,15000,4,15,28098
10000,14,15000,4,16,28107
10000,14,15000,4,17,30107
10000,14,15000,4,18,30109
10000,14,15000,4,19,28109
10000,14,15000,4,20,32107
10000,14,15000,4,21,30116
10000,14,15000,4,22,30105
10000,14,15000,4,23,32105
10000,14,15000,4,24,32088
10000,14,15000,4,25,32108
10000,14,15000,4,26,32136
10000,14,15000,4,27,34101
10000,14,15000,4,28,34108
10000,14,15000,4,29,34108
10000,14,15000,4,30,36102
10000,14,15000,4,31,36106
10000,14,15000,4,32,36104
10000,14,15000,4,33,38114
10000,14,15000,4,34,38109
10000,14,15000,4,35,40358
10000,14,15000,4,36,38116
10000,14,15000,4,37,40110
10000,14,15000,4,38,40106
10000,14,15000,4,39,40120
10000,14,15000,4,40,40108
10000,14,20000,16,1,26097
10000,14,20000,16,2,22110
10000,14,20000,16,3,22103
10000,14,20000,16,4,22108
10000,14,20000,16,5,22107
10000,14,20000,16,6,24107
10000,14,20000,16,7,24107
10000,14,20000,16,8,24107
10000,14,20000,16,9,26115
10000,14,20000,16,10,26110
10000,14,20000,16,11,26112
10000,14,20000,16,12,26102
10000,14,20000,16,13,28103
10000,14,20000,16,14,28104
10000,14,20000,16,15,28106
10000,14,20000,16,16,30111
10000,14,20000,16,17,28112
10000,14,20000,16,18,30112
10000,14,20000,16,19,32116
10000,14,20000,16,20,32108
10000,14,20000,16,21,32108
10000,14,20000,16,22,34101
10000,14,20000,16,23,32138
10000,14,20000,16,24,32106
10000,14,20000,16,25,36118
10000,14,20000,16,26,34114
10000,14,20000,16,27,36099
10000,14,20000,16,28,34120
10000,14,20000,16,29,38102
10000,14,20000,16,30,36115
10000,14,20000,16,31,36114
10000,14,20000,16,32,38109
10000,14,20000,16,33,38128
10000,14,20000,16,34,40157
10000,14,20000,16,35,38112
10000,14,20000,16,36,40114
10000,14,20000,16,37,40104
10000,14,20000,16,38,40099
10000,14,20000,16,39,40100
10000,14,20000,16,40,42107
10000,14,25000,18,1,28103
10000,14,25000,18,2,24104
10000,14,25000,18,3,24102
10000,14,25000,18,4,22106
10000,14,25000,18,5,22106
10000,14,25000,18,6,24095
10000,14,25000,18,7,26109
10000,14,25000,18,8,26123
10000,14,25000,18,9,26105
10000,14,25000,18,10,26109
10000,14,25000,18,11,24113
10000,14,25000,18,12,28111
10000,14,25000,18,13,28120
10000,14,25000,18,14,28110
10000,14,25000,18,15,28109
10000,14,25000,18,16,28106
10000,14,25000,18,17,30111
10000,14,25000,18,18,30111
10000,14,25000,18,19,30116
10000,14,25000,18,20,32119
10000,14,25000,18,21,32102
10000,14,25000,18,22,32176
10000,14,25000,18,23,32107
10000,14,25000,18,24,34103
10000,14,25000,18,25,34116
10000,14,25000,18,26,34104
10000,14,25000,18,27,36109
10000,14,25000,18,28,36111
10000,14,25000,18,29,34110
10000,14,25000,18,30,36114
10000,14,25000,18,31,38101
10000,14,25000,18,32,38117
10000,14,25000,18,33,38110
10000,14,25000,18,34,38105
10000,14,25000,18,35,38092
10000,14,25000,18,36,40113
10000,14,25000,18,37,40102
10000,14,25000,18,38,42106
10000,14,25000,18,39,42108
10000,14,25000,18,40,42111
10000,14,30000,16,1,32105
10000,14,30000,16,2,26101
10000,14,30000,16,3,22102
10000,14,30000,16,4,22100
10000,14,30000,16,5,24104
10000,14,30000,16,6,24097
10000,14,30000,16,7,24100
10000,14,30000,16,8,24098
10000,14,30000,16,9,26115
10000,14,30000,16,10,26104
10000,14,30000,16,11,28163
10000,14,30000,16,12,26107
10000,14,30000,16,13,28107
10000,14,30000,16,14,28108
10000,14,30000,16,15,28107
10000,14,30000,16,16,30176
10000,14,30000,16,17,30114
10000,14,30000,16,18,30118
10000,14,30000,16,19,32114
10000,14,30000,16,20,34109
10000,14,30000,16,21,32110
10000,14,30000,16,22,34104
10000,14,30000,16,23,34114
10000,14,30000,16,24,34110
10000,14,30000,16,25,34109
10000,14,30000,16,26,34103
10000,14,30000,16,27,36110
10000,14,30000,16,28,36122
10000,14,30000,16,29,36109
10000,14,30000,16,30,38115
10000,14,30000,16,31,38106
10000,14,30000,16,32,38117
10000,14,30000,16,33,38119
10000,14,30000,16,34,40108
10000,14,30000,16,35,40109
10000,14,30000,16,36,40115
10000,14,30000,16,37,42110
10000,14,30000,16,38,42109
10000,14,30000,16,39,40110
10000,14,30000,16,40,42107
10000,14,35000,23,1,26108
10000,14,35000,23,2,24106
10000,14,35000,23,3,22111
10000,14,35000,23,4,22103
10000,14,35000,23,5,24117
10000,14,35000,23,6,24107
10000,14,35000,23,7,24103
10000,14,35000,23,8,24102
10000,14,35000,23,9,24106
10000,14,35000,23,10,26103
10000,14,35000,23,11,28116
10000,14,35000,23,12,26114
10000,14,35000,23,13,28106
10000,14,35000,23,14,30165
10000,14,35000,23,15,28111
10000,14,35000,23,16,30112
10000,14,35000,23,17,28754
10000,14,35000,23,18,30112
10000,14,35000,23,19,30113
10000,14,35000,23,20,30112
10000,14,35000,23,21,32097
10000,14,35000,23,22,34107
10000,14,35000,23,23,34109
10000,14,35000,23,24,32093
10000,14,35000,23,25,34099
10000,14,35000,23,26,34099
10000,14,35000,23,27,36109
10000,14,35000,23,28,36105
10000,14,35000,23,29,36100
10000,14,35000,23,30,38107
10000,14,35000,23,31,36104
10000,14,35000,23,32,36113
10000,14,35000,23,33,38107
10000,14,35000,23,34,40163
10000,14,35000,23,35,40179
10000,14,35000,23,36,38107
10000,14,35000,23,37,40109
10000,14,35000,23,38,42111
10000,14,35000,23,39,42183
10000,14,35000,23,40,42112
10000,14,40000,22,1,30106
10000,14,40000,22,2,26111
10000,14,40000,22,3,24110
10000,14,40000,22,4,24120
10000,14,40000,22,5,24109
10000,14,40000,22,6,24106
10000,14,40000,22,7,24114
10000,14,40000,22,8,24099
10000,14,40000,22,9,26091
10000,14,40000,22,10,26101
10000,14,40000,22,11,28100
10000,14,40000,22,12,28103
10000,14,40000,22,13,28105
10000,14,40000,22,14,30107
10000,14,40000,22,15,30114
10000,14,40000,22,16,30110
10000,14,40000,22,17,28109
10000,14,40000,22,18,30109
10000,14,40000,22,19,32102
10000,14,40000,22,20,32093
10000,14,40000,22,21,32105
10000,14,40000,22,22,34102
10000,14,40000,22,23,34101
10000,14,40000,22,24,32109
10000,14,40000,22,25,34099
10000,14,40000,22,26,36111
10000,14,40000,22,27,36109
10000,14,40000,22,28,34107
10000,14,40000,22,29,36111
10000,14,40000,22,30,38113
10000,14,40000,22,31,38128
10000,14,40000,22,32,38112
10000,14,40000,22,33,40112
10000,14,40000,22,34,40108
10000,14,40000,22,35,40114
10000,14,40000,22,36,40101
10000,14,40000,22,37,40103
10000,14,40000,22,38,40097
10000,14,40000,22,39,42107
10000,14,40000,22,40,42110
10000,14,45000,6,1,40105
10000,14,45000,6,2,30117
10000,14,45000,6,3,28115
10000,14,45000,6,4,28107
10000,14,45000,6,5,26110
10000,14,45000,6,6,26166
10000,14,45000,6,7,26107
10000,14,45000,6,8,26115
10000,14,45000,6,9,28106
10000,14,45000,6,10,28107
10000,14,45000,6,11,28121
10000,14,45000,6,12,28107
10000,14,45000,6,13,28110
10000,14,45000,6,14,28109
10000,14,45000,6,15,28109
10000,14,45000,6,16,30112
10000,14,45000,6,17,30121
10000,14,45000,6,18,28101
10000,14,45000,6,19,32108
10000,14,45000,6,20,32102
10000,14,45000,6,21,32107
10000,14,45000,6,22,34099
10000,14,45000,6,23,34107
10000,14,45000,6,24,34104
10000,14,45000,6,25,34115
10000,14,45000,6,26,36112
10000,14,45000,6,27,36114
10000,14,45000,6,28,36111
10000,14,45000,6,29,36110
10000,14,45000,6,30,36110
10000,14,45000,6,31,36106
10000,14,45000,6,32,38115
10000,14,45000,6,33,38103
10000,14,45000,6,34,40110
10000,14,45000,6,35,40115
10000,14,45000,6,36,40120
10000,14,45000,6,37,40111
10000,14,45000,6,38,42106
10000,14,45000,6,39,42104
10000,14,45000,6,40,42110
10000,14,50000,6,1,40108
10000,14,50000,6,2,32106
10000,14,50000,6,3,28120
10000,14,50000,6,4,26115
10000,14,50000,6,5,28120
10000,14,50000,6,6,28108
10000,14,50000,6,7,28111
10000,14,50000,6,8,28097
10000,14,50000,6,9,28107
10000,14,50000,6,10,28103
10000,14,50000,6,11,28104
10000,14,50000,6,12,28107
10000,14,50000,6,13,30104
10000,14,50000,6,14,30107
10000,14,50000,6,15,30106
10000,14,50000,6,16,30111
10000,14,50000,6,17,32114
10000,14,50000,6,18,30149
10000,14,50000,6,19,32106
10000,14,50000,6,20,32113
10000,14,50000,6,21,32110
10000,14,50000,6,22,34106
10000,14,50000,6,23,34729
10000,14,50000,6,24,36110
10000,14,50000,6,25,36102
10000,14,50000,6,26,36104
10000,14,50000,6,27,36098
10000,14,50000,6,28,38100
10000,14,50000,6,29,38110
10000,14,50000,6,30,38110
10000,14,50000,6,31,38108
10000,14,50000,6,32,38109
10000,14,50000,6,33,38114
10000,14,50000,6,34,40112
10000,14,50000,6,35,40115
10000,14,50000,6,36,40110
10000,14,50000,6,37,42116
10000,14,50000,6,38,42132
10000,14,50000,6,39,42103
10000,14,50000,6,40,44108
10000,14,55000,14,1,42106
10000,14,55000,14,2,30105
10000,14,55000,14,3,30095
10000,14,55000,14,4,26106
10000,14,55000,14,5,26115
10000,14,55000,14,6,28107
10000,14,55000,14,7,28111
10000,14,55000,14,8,28119
10000,14,55000,14,9,28124
10000,14,55000,14,10,28110
10000,14,55000,14,11,30106
10000,14,55000,14,12,30118
10000,14,55000,14,13,30115
10000,14,55000,14,14,32118
10000,14,55000,14,15,32109
10000,14,55000,14,16,32106
10000,14,55000,14,17,32106
10000,14,55000,14,18,34112
10000,14,55000,14,19,34106
10000,14,55000,14,20,34120
10000,14,55000,14,21,34120
10000,14,55000,14,22,34108
10000,14,55000,14,23,34102
10000,14,55000,14,24,34108
10000,14,55000,14,25,36112
10000,14,55000,14,26,36109
10000,14,55000,14,27,36117
10000,14,55000,14,28,38118
10000,14,55000,14,29,36126
10000,14,55000,14,30,38106
10000,14,55000,14,31,40100
10000,14,55000,14,32,40108
10000,14,55000,14,33,40118
10000,14,55000,14,34,42108
10000,14,55000,14,35,42107
10000,14,55000,14,36,40116
10000,14,55000,14,37,40109
10000,14,55000,14,38,42111
10000,14,55000,14,39,44111
10000,14,55000,14,40,46116
10000,14,60000,3,1,46103
10000,14,60000,3,2,38105
10000,14,60000,3,3,28109
10000,14,60000,3,4,28125
10000,14,60000,3,5,30118
10000,14,60000,3,6,30110
10000,14,60000,3,7,32113
10000,14,60000,3,8,30114
10000,14,60000,3,9,32110
10000,14,60000,3,10,30109
